puuid,accountId,summonerId,summonerName,leaguePoints
gpYqWdX2cHqDxx6yfyVGGsiFsfw6W7xPLYrtFl23ouxWg0dh4wwYjx6bFhgpLjcBQQWCny0zEyaA2w,Os7MVYigDNzeJekAycx-CHxKOElJWkTyQh8jSs2FMYLz85I,bLSvJlluv4VZsusq80BPAC5H2Fp0KDW0BLCqjsbL9tYg_cU,TTV Potent213,961
TREeBzzcsPGNhqdkspCNuRSAR0EaOCrfmY0t6EupSmF2CIrnqfd-e_s43-kMaa_iI6llVr3sHyzUgA,1vsELWxW7CqNwUGZnw1Uu3870ToirRiNAO0GFWtbhZe75og,sE9TwL7bagXVLS029QGeg1phkL-_7gb2bw5wgV48FdTRaS4,CzekøChad,959
IFmcNAEdTaCw_ZGxhBNWMiw4W7g_2iWa-k3MoB_HzKp5XRsKYF_BG4oGI14Rlsz0sV61-rMzXqVsYg,cUN2XDJtDaerkvKDF1SevLR7daEBnw6Rjdu8yViZUCWxWZ0,E0oxyy_t6e3DmXfbWkcC-c2TDZINABLWyuWsISK3D23LCKY,SmurfWithHarambe,959
JbNUhcFvYbOslMISItFuP_4_EhxEaM6WdomcpDd7yGnAaaOOvYbXBd9w6ttHqAi-qnmbpsCuiokoJw,HXsyaXrQOs7sP1hxhR9MM9ckDSL7Y4nJlvJON1A3mqbnROsAxmPRftLK,YYKNg2gtWcmZ-hORlXKgnpCmX1KI0rHD66bRn9CFc4yQz4wroYRv4cECXg,DCN,957
BQPDjcjth4oElwGjfIdmxEhd27UyEU0s4qdnR6z2ZQaazGZApeT-7caE0mPjooHXykyhg5BRsWJodg,sDmDBvKCcQpIcDv4188hxDoRZYotXnlgWW0SVwncfQbs0Yo,yaIT-KMPy5PvPcgnOwa03sG40b0kb0ptu5fG1xda3aHuxzw,xFlavour4youGirl,957
kYYWq878I-3xiCcE6AnEGXilI3KBT3X9FD-Y_GWUlG4v8phiEiCSEcaBCkdpQ2hG7dsTv2uOk7jGBQ,vu12yDys29ZPSiKE3crvdadGPaqNNj_Y-0EmfxVzN6eQ0g,yCo83-2unLpDq4UdI4Y-EBUerupHFMmcKivUJBcmrRlkAlQ,TIKY FAN ACC,956
US3-UW6Tp4G6r5c8BQwq53qnbcsnOKB5CYxhm_U7zriECjg5xHiomvftdruMPZORmltaV2VmNjDj5A,0u72lSJOvLRn42keL5wLk5wwExZ7uXkRgdZLbiWWYpsCHZA,QGKL1hUvJoPc3j2y6IMUUPI92VNU0bI9VAA63Y9NGSZYw71z,TwTv TenshiMid,955
93AQ458IX0oeSivpD-H7BYAYk4M7sXZvYnolsIasklKiM4XvWHBlPzjRr8--rwVMTW2Rksq19H8tgg,LDbd7DKITmjav5k_LIxj8CRUYzaPxMPmGsX7eJZv8D86bHo,gwb1rq5LqcuQc-BWDuwEZbyDqokonqv1YztAuO3474Byzg8,snus on cd,955
m5yEjZqmc__CmyQ3IN2Y5SzBCTBfI3lFAQ-0U6CxiUG_axCxqqoYZ6cQ88uMs9Sq376caU6AnVJHpA,fpAqo_yTLMRRht_J4SpsBryVY0WumbS8n0WrRsozLLQjl2E,OmKwF29DbUyUjrEtKk7AKcEMMenHiIhwiEmv3rtMwkrH77VK,CT 9904,955
kbk-KG2nkJbbw2PqJn0tkDAaZr3DeqhKH_jnYmpvSlhwqEqjqXzlZyJPayvomqFLrRBk7OnG9lYDEA,lkoJv34di568fisRE7Elw7UEhwv-VcmOaQ7I7E8KLPmGwHc,PskTTto6CbKnuJtlot7Hx00xZcpX5L3xFzI3fN41AM9pjzk,Rick Brick Dick ,954
urTL9OpLZPn4kHJ7nyCMkjv0Ugo8gI0vf4PQNFRi_4jfS4r16Z-p9JPmymphIRaGb8koo5eNxSzozQ,AZRWjbKs-yr7d6ZLHk8pnhu5-KLGE-47WoV4Dv-kVXD2Dcc,nEyWThGumfpO62Zsgi4VpacGjd5mVm8soUWl6ZaXvKF86l4,NATAQAQ,954
-QNGhyfdUWA5xx_sIpBDbLOxjk1ut-fBffRTetP_ZedYFzuph7OkKhSmKc9lUecTdZn8SPLJh0WHsQ,gxKo5JJdvZ9_8XXfjd2HgNKpET6U189jw3pjPTblfxCHiOVYWQf5tDxB,hKzl6YYGlpI8Gm1djmZlFMrAKM0CphaMAjY2SrzLdaTEIuam,VeigarV2SmurfAcc,951
SeW-acQcCCaOmvWobkTqgWFwT_H2vL9DE-tSR3ukX4UjCJIzsl8XxzAyd-qrczKIgHaQnz_rf5ukLA,qZpbrCDSMgUt8RNZOPob2fVHPlI7arhYfSCenW7Nzowas9k,l5NVLbGJg7m8k-U-tLbh0wg0SgS6B7VttmdctT1u8PLrNto,FLY toucouille,951
uGWr-hYgCgPuIe-IeeGd6xEStv9jadyRfmEx3rvog_XqufyS33P4UEbBw3dW0QbPlApgpp4TVhB6zQ,Ix3wWZyhTo91vVSUv-UD6mhzGFB1hXiDj6RwQbHPLr8ryrlDtDm19SSr,aP6sQXuFw_Bnx7FLqaG1BHVucOIotqwT__ZWuFNq6JHSyGbI,Foutriquet,949
JZu9p3E_kSKPUJ2yof5l0HioTJKQS8dLydmJB5wcHYWBqJfamCZPVWMvndW_Net66VfgIZRVPXjLmQ,qo0hjiWQjVacdtnX_z1EblflzmLeZiglrhe1kxeAbd3hSi4GgP7jC5AR,xKMc12z_MPmijkPyD0GHqsuOxwkUX_rUlqrepvKSIJfkaFyO1t3Tzw7tNw,costy,948
ufJHNoj_eLD12MY4E5-2Xh7ftNHwLuLKteVqoVV8G1ersh-n7V1kAFN3bmg0TGFoU4V_nkckfvxslw,JPUJ5BhkvTP8gwUI-fMJALmCyxyZduVFLnDnFiRd1lHhOyg,ZVTMTiGveW0PZPw9Bdq6P9Ujmb7Wn5EzF2dvOuBtNyvmae8,Thebigestnoob1,946
9RvAUS7MSCkFZiTizUCaM-TAI81v66FJ3js5zco0j-Cchnp8RI_uNrgkPZCsdfbIy-dTTUBjyth7Ag,O5tYPIuGkMc88yr-nEnFF36jQr51IZPeJCiLAEcxUJLKDlLRVmtteGZ3,zKlqXiLodcrWdB10ADntnSDgKAoXZrwdNuyG_T-7eoz5efSwzKmpVYZbSw,XYΖ,940
WyL18eHbgp0G7nTjbjZah7htA0VVBa8v9y1uRVTLZPfj_Gh10EEx-J57T-U84kkrHnpkrqkEb6apgg,ZCLB3fuoQZYvHMQJHnzHho1z-CRphuv60KizGB-bbXL-kw,VBVIs6fE6iWyaNmtFVEb1eAHY_mrR_tonWEZ_RMVhmttUBM,Pipibaat Yarr,937
wCQvpcwj8kRekfM7GpGyLeDmgbVVfvhBI7awvCUPLh0BoVcM3KDuYxY2S26Zf7Kn8EQt4fIHa0SgCA,4BY1yxA54WGdMoxBWvEzjUpMAVSBf_gqOE8hUDUssi-ii7QWDIQ03BXC,TuM8N7BNR9XcAgkMg6wR7lYtkZxpfawckhZKWvHp-tLK8tAvMC4Kj0ZiwA,GPUQSXMH,937
2En-9ivWMYamfWOOOS0pN4SMizxjv6JBNi0UJuakXtSF3IW0m-98fMizEqTwgLBVjRdl5GJha8b7tg,xSO2i4u5c4h7ZgSGNpheR8QzviHSshsLGRv0u9ngdo6SGBo,6BXJfnZv3JQeFjs9TdmANV-jkdRIZW1jdyOH5O9atZYzv7w,Heavenly Scars,936
zQiFkBTy1rjZik5i33ilvVTDdobn3nJJwaxrK65zPZp5kokGHnda5SMJEBMlKLxMkrsCAcG-chVsEw,Vp41E6YL4ghr1fj_N8w_Ahw0pljkVKPamMSjnH5XWQTksNw,0AxY7aXdH5X4-FEw8sFKm2P_wtVS9kQAiHsFucEx6eAo8zc,KHK TLamp,936
LrocH-NO-H1yLb7U2xceRiuR_p4BdJX0z079czjaCfj2nbW3C9BDqM0N3puQq48whL8sEnRTQirjBg,mtHzenJiMEAt8A58kLbO5YXVg3GR4ABzosVyc-8v4VZxySk,qUxLh1SlYBJ9UQVL5Xy9JjZbH34zQ_IDG0dVS9MrlQAQFDY,Filet 0 Fish,932
ElbRgR5S8QBSSiTFo9M1LC4n66KcXEIfuWz1JfIW471RtGHpbRV56WdjjAFOtSUYrwl89Ts8r71qeA,bWjupg_4vQ7NflchTO2mQigk33drpH3t89ovaCZw0xsjDb6OTY1rFBJc,yxRUdjtFRV9_w8OgvnGp64qu35H55w7r5pQKbN-rolanWpL_,nifcpmzzv,932
_ejWOvmm2CgG-nBhvfVSqYJSBj3Gm9QHrL8C5p0U7W12mygzqJGl5S4Jz25FJAl7r27i2u9kj5d7bA,uYuSFUuVuLi47bLGcleJGwHNVRp-k1SEVvmZPvu31vIBpQ,pfFDyjIaTS2UqgLj3mzNHy0jq5cFZ0crtI59XmyLhPxioRY,Xixauxas,931
e5wNX6-y7ce7MQQ64m9KZtrPeAaG9Je6wMYwjDxyRltX2V6FfOhqzWiktFpF-7uEcMg0-rlr8QHWnw,p_mAU-ljNXrPgpHcv9Lb8oow1KxQPnEtPDYIJzNpq8UaPw,W6eTWqQMA9335Man0EgYNGi9p1vz-XnVPlSksXb8I_zumvg,Puncture Wille,931
2wFwumZ6WrE-Re4ItuqRqrG3g68Vf2wmlPKWQBWSTf629Zc6sMUmkNqzEUbpwnOwLz-bgdO4RMamdg,h6wqtlSx9-aouGSCcaPADuQn66ZRZ5OYE-4qyqLt1-JYzw,2R29HZ6L78UQFszJ6ZnlqaY-nXBFjKj8CfgKeULWUB-c-O0,MEGAZORD XERSUS7,931
ChpxTQJVogBxT09rM0NkL2jIJtuxcJAepRaJ5yogdYNGE10MzRyyCo5_mKbVp3mMpKgYpTjZAEemBw,arveiwDcfNtuOrkGsOGrPB9liT_JE0spPjwyCQYtff96gpY,eL0FzpBHKF8X8AtXymB8DSmyjd4kX6IkEsLuR_s_1U8L9u3s,Kiszee,931
oIABnkA6-WkyUJatrT0Or4CzZT1dN2bHkomryMxXHwxq7YnLiknzoyV800H0PkUkDGKlLcXHzXLIgw,275cBJbiW6YIX2DRo0YQ9WbWGcUm0VDt_VBl9gHywWZn48s,nGltycuc4wgpHngHagCH1nCpC-DIvR2Z7hLxjsaC6ZI5Sso,IIIIIlllIIIIIIII,931
1WFN7A9gj3wEgQ5eaSLz1uovZ3Tjdpak9aRRGIAX9G90PPJABTT47VAWFRG5YycEMpzn6cXzvuD0wA,aiKZen9fKlBRW_Z2QqjMPQXkOn7LyQn9v0GT-U_NUbM0tTU,_ZsrOBecpAKdjhhFo3X_EXtJwpXH49ckHdzn0ybGmAmSZUg,PaxNoKo,931
TZW9iVxzzAnmLQi0vohnkyQuwhZaBAxcvQiQ-IBDKMN9YS3UyLej8Pr5ZfqWsjmikCbqhSVemmBuOA,yuULmhr9M_NPOrWjuwMwb-8LexbEZqixFZNAi9no0miIEspGMJ247mCA,cpKnlCvQ_AmcdnKwBjdPhUl4BdCiLMorIbRrvqenc7wsDy4t,Patrik22,929
FsS8c3MUoLE3b5Io3fOEXApVK-0FgexRFA9cV2Qa0tPat8tLNeyCTHfokyDTmVYiYRQVkZ3VbQUIDA,D9KQlqErFtPQ82gEgtihOLG2LZi-fjft1xFx6o5Ul9IidlCntJyVebLs,WQ2qTWj_B0glUkBsuQNCXy8bXQg8oYrwH7p8DZdBrmROb6R7,Tanu2,928
dRzOmxMmU9kNjSmr0QqmKCA80ucRN0IPRAh56k6tZPG8Ibx90VVgwur2LqdhZ85hkVSgLadYDxl6Lg,iuGzkEy9D6wwIGHZaYvcF5z7S_Cb4HgfIdPECp4lm0KXa1Qp9fl1sHV0,52fNhQ6RdW9fV_vieMtyjHGn_MP-Ff7Znm9BVE6ZOyBlgtm-mBqf266JoA,T1 18 0,928
-vWrYSyVuKTv_X69nvwnJF5TUJUrIRtmhO0ENENTSY9bodNtAPcDnZcsWOGI3LLQ_LImtfKqvr0pGg,iCwNppaZSIFh_N1J9UfFGVp8pBKw9FxNgu6Aptcx_h_xB0KyOf6JuKTl,xF7pGA923Drpgdam5hfcN9LNY1OF431BFq4iI-i_ny3NDrwuQUpDlS3uCQ,dasdqwr2,927
X819xC6GJhiclgP7y1Sr3-KuH1LIjPyFitIRHVorsTroaNLO1O4E0A41bFONyRVAZRcSOLWjr1K1GA,cb6Z0MXNJqzOeKB851mO2sADN0gqV8RU5q8YWiAfEjIBNQ,A6EMhsW6V0duN7st366CQpIhCcvek3-iiZ8i0pBkeW4AuhM,Mιstake,925
F3VPsqeTYvRq8rLZxsYYbVL0tMZt1OZ7oJ8RgueJmfQYRXh7DKS3xO2N50irc_E3GS8L5dmFEyLnjw,7VSe1pcocAC-njBKnD6LVusALWO4xFF5Er3XV783Yqy8Bg,xNQef0fRBWNWbVlKRkvqhB01IRBB5rLTQOZpRaStZkWtnyU,SAAKEN,924
WVPvPBqjk2tDlzfxb-g9f7MjbVxV0londlU0EGsTyo-ZtpgraIjN5haTmy3OG08ihXOh4va6JIjr0w,4BWt9wg3AqnFjluEXXKHZoDZFlU57k7IHsEqP-i4BOrullQfLaLG7F7U,0eQy9NJInk4Qx7gwwhFAsLeYMMWlxlqX3ETd8AqN0AzMQnP0,FαkeTaxi,922
fCFyuQXmnszQQ-MlEljQrW9tva-YMOmTDbhZAfem9jsPm6wMRqhj5QrdxpVVbmyFfxJwQYNc5gO_ag,hyFUdwuMcLPY1Qxko6pxF-bPZbRLrtJBOVHUWBzdIjV7oNWVE4YuWFpZ,Z3ITLicd9GsnPjIXLo-Tchwm2o-xMWiVwkwUhLm9RGlNE0i6,bugatti twitch1,919
Yf1U96p1dITSygLQqg1X7xUgkuuvmMgGzrlgCbrzruh6L3eDzSpEuy8MKnJQAhmJqn2NB9gIIPbM3Q,lCLoHfiB9HQr7jFls9suJXU2ufuLf-nn_YODBIAy6QFVg_g,nhlWWMwWfgTw6WahXLYiKkZy_VXZAK8qVL6clnZAzjV6dGo,Canam,917
BItqM-17fTfbotHvgKR-pU_6otSyrY3mbtQ3t5hosD9k0oECE0ki-iYFD0nUBq9d0P2aEiYmAie6sg,BG1Dcdz3WRDsCCJyW2f1OHsPCXwJXbyus4MXa6bfWjbSoACaYVAORkPk,N_aIih3PbSKlXczLI9-s51fnDB5WELhz-plSQmmxHAtcUDjLEsVimNIx1w,Sign 2,916
RXtynW-i2Yq-IMHwD2aIaiXsBQRwxZ2Ln6zIgfCidBctkuqrHspGnxUKTzdiefLIRyYnm4G4XDqQig,eFQ0uPRheEQmPMEAHXb2ZXnUDhWZr2FR_XSF_zaDMYjAZ5FoeQdG4IhI,NkrC2jY9Hbfuj0XRnMYciWRKuDoOFxCPF8U6qfT0xjULcdmp,Bäby Rekkles,915
AOkSUIdP79z4gfMGNyuGhb6Otuen1OA9E-wspZOdXKeSyrLY86JwZGIrAZNzAT0_5j0ZlkZgzNt2-g,NfEWbGwEMhHrW40MRnn-Qh9xz6bciSJ_2EMSZUcwKBe6Vwe7KHoTw-2x,Hwl2Hz9Nim_nZeQJLjXO4c-cCYnwwZ8KY1WReQ0EGhLxKyuz1FOougdT3w,eIramir,913
_F0GGhzqm4C-B9IP9YyqYHuww7vuBBEGB2jx9l10YtEcEbb3WHrUc17tZq_Rw8Gh5rNAoPrAi_2Fyw,UpGpBqhJs8HQDx7mP4kJdTWNrt1jQmMFoY2ARU5KsDF9Rw,RzN0x_YOvYbvHYBMTRSVriz7M6QTZ2w8syVdXeSoirGtCms,Saucer Doom,912
cqtvi0OX7hX2YwOMmTthCujy_hEkp_-owOKM9sdF6XuvaTCT9SMdQwndf8SJLdAgTi34eqcGIOSeUA,VRVwBiQcUT1p5ieaCUI9VTC-fEEUh9laR40nUmPtzZ71rw,qeNHqR_MWIZdgg-NCvHvc4yPcB9ECL8rZ-G3geAKZemd-3c,RuxalXIII,912
ztUItdeocIb2swFceXGVl0XIk2Ha6JMde_OxFgrlLH61Zuc2rPEXDmEranEosrujYbfuhSgQdzcPBg,RWead7QOSg3yFjIwS7AoCB0LP5s8dee0dv8FpJW216YHDQ,_QXN92IQ2M7hIKJA-XN83HSjRxShbjydoL_Wms9MoTGPvO0,Boukada,910
mM3JZY0w3ROE9XyR7Pi5WhUfHbQX_Ca6KZ0TOFOEKWIw1J9dks475dsoA2Fc1U6A1vDjV_bZoA3usg,1eLapDSGXkjQB5We3DBf8dg-xpGPDp5HDllSqKMtHMJt2lh5pmKzviJJ,KmSg5D0TNZQDW9r8TmDCh1JJX3Sc8v0_ERjOF1i97U55XK8M,GS Andariel,910
qcGQkXHMdSfCSRG6qHKANiqCkiXZXFIhqEkblygLLgxrOOUwW4z88UMjWc7HgZM5O6c9Wd0XBKYXjw,jCELAHE4oNqcf0Qqsq41XDu5BLnxzfVv7450AmKACwBFNiw,Jx1YAlT2AGG773AkoiKUjhDO7abVREPmbidHsFM0eq7vyjY,RELATIVEE,908
RNL_SNO1OtvC1y1QXi-0aOkR6bCqvGflJs4XQLgd588u4VSiwuU0PXpmJkoCAUdBE3Fl3qP6qt16Mw,8iEJYHPrkzz_3ud6_07Y61a9QwGXF5_gE8aJpu2ggLOyRG511sS9ghGt,D3JMtUqCB-99vCdaE-11lwHNJ1Rx3sY8-IauHat9ZHtIDU-z,RRRift,904
jSXegBxgNsgvLOzKU_bXh1TjOjrDAMG9U1x76aWZZm__4DB49eiVNf8HRJPzndAmgUF2nWxRWPS2ow,nfgk820djvAWhhbXH_Amkqlp8dK1LKL4wEP5-lzk2M7P70X1YgCTglPi,KH7X4tHQ6I4sVXQ0JF-g5KIXmSun9llxs88O57Lh0bnE3fWh3X8o57gKHA,TTV suki545,903
9riRyXAdfDS0otFv9ki-UKgHZext4Az-RZbKBilV8ieV4c-yGPOTFVqVBp4ukwrvSL5qH4UEuTE1IA,g76xfORRM2Z8hmOiprai4bMCE-YHHondbe9R0jxVkcAPdnQ,hDN4X_OgNzMEEzIovQpzAUtKU-rkI1Z2mEvJXpalpG21yXk,DZIK minemaciek,902
Lt9vzeK-0bKbL3ZB7E8nntKNhbx9ijh3VOcEXjSHOGadandbsbbGIJr_D4s_QNE77bI3sNTRxM31tw,xdRGcJZC8Djmeal5__9jdCz_ai6PScla5_kO_3eSP1zmGYNJHIh3HvaF,KyE2-PkpTm4borrrEJVy1e1IOWgQh24VcIEWeY8KGGtiwFM5LbrvuTPqKw,xayah rakan,900
2sbMr2oKCs2sRSc4KbJs204GsArY5wJ6utcVTs_CfD3e-3tG5hB6Y9_hqHEb42UTguC8cgkbvTKM8A,pfn1qIZzRamN2poWzT2EsK7X2Z2GayFF0x5urNkj4wW94Ca74WzNSClq,_I-uo9WEoS-A7eElBHa1QzorrfxrSAPkGj9fRvX7COztT_AP,Tmonrein Mental,900
DSu7JQExuPTaoMsDP-k1RdWL5pfjcG_pPe-pP8nLhqKJ2nrES6Z7iFB-22YUr_UUaAl4BjiWWQg1Kg,kMcLRpKl_Mx-3IspugAf_hSbEn5eIe8GzwiMvlnWsHUeFNY,hd56nt207GaxP23KJnHSMAwv53GwxYy29ftjqm1uSUpgrNw,Underworld Judge,898
jakoXGmmUHFa06c6TnVL7hTlEtKbiqNbTWs4NHwHKIt2e7roAdD2i49iuHG3NA6Zxqa9xYyx_XZdyA,_vD9l9_VUlznQeTtODNVsollZZein9eN4YkSE9SwsBwM-g,aa1NhcvafKwJjCAWxY73r9MhwmaXEzPQGZihuaqAOaYIB8I,PsychoBreakdown,897
lG6RMPnLQ0JImqxc4XRUdxAA9sKP1eO4U1Ug2eswh11ImtScieyMCjntI74T9zptyc2nGiSZBKSV6w,-H3C7LoAgSG4W06KjlYUGZ_-7sc6f12Y3ToyT1peKdfrAGE,mWt24Esz5Eaj3wLj75VSndv59U2zcEIeItlzaY-VYQW58hc,τoτ,897
Iye3O3cRgcATFiH0T7GTXCk71jwH9F7gA3vtL6vr1WFppDgKcKYlzWr4Iaimg0hRQbZFz9m-XfmePw,EIWS9v7nGr6OzcZbi9Tr6MjOZBRTHVsAY5-Jzj4koMcSA9awN4MDk42C,Zx93Lxm52z5iWBF55qSu7jl0GB_J8HAAPITdpdtSeN24IH0fnt6BbGciBQ,youtube DETDERT,890
MD3Op0FPpu9EZ9ufpwx4yNEa_M0qzVGA7Ah78ITWcptENaDizdIrX8NHWo9cbYeFY54tnyJVXC9L0A,JylABOtRg-YFZuTIJdN4PoqEG9w9gv8SKZnCBF7gG7irzeg,ndpiCe05EpcMthHTPYhettKBnR2GQFVEx6YlFNEF5XMCRkgD,Jopa1,889
rESax6MPtyXigt5_ZF2ADdhzgMvgiSbcZSSHOBPCRVBKQnkKuwCJU2FUOfYAhOs3Y8JfySmdn4yL1Q,PJ585X2ZRuEZKHvaTdov6OcZL6dLsjJU614Gp4XglMUfcvQ,JJXD9nEEMyA3owg0Y-dboNSoz83tMkBRS5anHGDG7UpxCJI,Wulajt,889
0XB1DfBDGeO9W6gI5jLUQGESIPIG_FTi0MtVSmafdN7AtrvQKOSe4W5FbOQG6HYgb0zije6L8MAkWg,s-hHx-VezN7U1aGlaJ61C0OBJknfWtSP5oGRBMNzs0U02E2Ti5WnNfGJ,U6wc2ffxmBNfXs4CtEm7oeKOI03R2oFTcbeMpH9TR3iOrAMfeP4IFIF1rw,nafkelah4,889
hu6WFFCla09y4mwJ6-YveGNBnCzCyX6mqrATEbPQkl-4fzupWCRh1hm9unsx1oLGoJe4e58f7sXrig,aJH8K7g3dej8Rz613y6IhGRgLLeHwUj1ouEwKthllYSPZTRhkPLeWEUr,sG0cO87t8PE37bOv83liUAKcIOQGo7LyaR6kMTUA1zv2v3xvNz8VvH321A,busdriver47,888
Dra6QPBM0_yTbT5Aaf49EGVi6Ues2drjfI23qjiFAtXChnsBChLweZ3Q0LIKSG0NPs9rdXuQcjt_1Q,ovboodR_G7LP4DvJtNJNclQYgdKIYB8KFWaT_zL79oak1Ho,aE2v-UGmieYyBxzV9xLu1EfuM9eqDkC1pn_6j88FUZfzhO8,DB Coοper,887
4DVK2x7oHpfFz-fqoh2XT4qFyPMvL6eeI2-fAG250SnCLI-luQ7UmKfqx0u0rdYOWbtoCtQ36-LuTA,SM7kkUBv5SsEX_YdhYmz1rNEjP0f3CpjZIKCEIpxF1VDEy0,FS-tBecU2BVCRzoGweGmKxajivS_ubg54WvAOEF6iQA2lZFa,Xu Linsen,886
HhgME8bUQjJM8QMsnsd4wdKlOgkycOLuqlju6WBb4Ch9YvKisM1rFrx5aq8LOhblBzbq0Pt9I5c0rw,xlfRTY-R_FkSg-XS2ZkSag3UnEYPFXGfXZKbWpIA9pb1zQ,n1G5e-xrv1BpX2kbkr2iIpOXb3tkdn5Wyehm8fxNGgbMQeQ,sootrebor,885
SW4CthyQyO3GiQeq9ZQD_o5RMGvzBqr-E7J3vfhiLDGQV33-NRN0OjrQStCeXuSpLHHDwUjVu4rVAw,7k2kDb3MNKdcZ8tRf16TtoSEtg7uBC4U11ZSB6GOpDO_OQ,4bVk9OKjNuB4_oamv7vCrRfjfiPsLj8NlTh_gWMl6xvXEZ4,Guarding You,881
e2KoFBUaEW_0vh23-wxY6-KM9ma4chBuk_YasYZTcYAN0xE3ICIPI9xLLzTT8XfUl_UWySJui6qLAQ,CrOlZe3o07bg7KuvafOvVftK2rsuU82PQi7Hoe65rNCZhJBZLcQDgeVg,e4mFvJNMFd5Vm6_W7HuO8gCf_SXw7Iv1aRfeJHeOGTKJ99q85P4Xu7-FUA,Zevvet,880
dbPunCh8jsYNMfQaB-BYFPgpuGYPkq-hE-_oMaF3OCsv6Oj5Amc64K007qV4Ads3lCPsCnLSxr3Ykg,fr6hmJpp_i3FT8mPRO6jbMbZXLhrixZh5HENQf1webt4c_CkVevM3YFz,uBkcGVYCX4NiGXusNBhfsJFsCaIDJUhAL9Z5sTQN-r31Uoxn_HmwQmKzGw,just a thing,880
yVuufJoaBJWzQrUNSvZtOWRbdTUVFdTSR3EgDtgVKtUfwQ4FmzY8kUx5idyrFmrnKtRQuPe17xNBOw,irTDp0hShKVDjwxJzzFT3HPbb3x10LFkIee-HxzEWN72jSU,7mGR1ExC3Dm0hBqTe4yoQj4CEkrWS5BS4KiX6uJKkXGjpLg,ArcaneTeddy,879
0eslEOGk1Kg7H76eWMs0QYyc3P8tLqLUeNpBMtBA71aeWZ9sUOqnGR5SnbRHObHrmeUlvgl7eUrWmg,A4xDEIZkstkYogqKsS4IBdKsnY1yoZ47OZUETkp4NLm-ZYI,pKgu8Qt__04tJdWZygQ0MZx91mAR4v_KsDXpk3zuwrH-4cI,ACD,878
5HSCmU3uzk0642Z_QcyzBRCHE4KQhXR1dUQ_qQaUYE8c7mYKRAunF0bZ1asSic3MR6sndUlSfZR88A,0vpbvNE924nlkh5lh27wKokUYSNtDT7FcaLDbtfU1tfDImE,R4QcECQr3KCW3Oetf_OcbFDsIKcLsHSHWZa2VdyGR-Pg_nM,Nunu,874
Ptp4Xrd1xa4vHSocKxr0R-Hi1uSaXQd-XChA7cggTwujLjgglyFx19eRqldM60oJF_yW9bbKXmz6xw,XWCVtA17TdLJVJjWczu9xqHCpOrgSH9w0lTmM-uxRJvEwg,RTi4cowUYVOem4qcz9bSIdI6iiT6lVHfy6EclX1GZeRbkFQ,Seminol,873
IlD1qR6K5cKBTccrohZPbTMFDnJvrVbRZTk1OFe1IMNFKxdc_tEB2cu6BzPQAXw-ZGnet3khie96gw,13SCPZfqZQ7r-gcVNiFWBj4jTALGpdod39P47PQPjegtTw,Ym3fs_Ukg3UB4gkX0UDC_SDqVd6afy-MAlSgpQ9N6ofgeTQ,20121963,870
6n9q75kOuvE2zp3wJ6hLNEG-qvewXRYoS_caVbkwKlbnQDKGGAEO01MKKICezysvG93I8HZVP1v6KA,mnBYnGWx6Ss9mw5AI_ajBfnwRFlZjR21rjq4-4UP4RnEttc,zN2qUUe-MNeW0xyr3VhxglNlqXYnmqj_pcsZIj6BdALdMI7D,Kongo TV Dzicz,870
XZXuo3y1xaWTSUTKVYI5lEz8jc-TpEU-9a8lTOOYDIU5ToI6KDj8HIObZ2Q4J4uU7vAUYHbYgb2yjQ,k_zlSPdq5cI-QTp3FG2Lac5s3wDUhpMaNgzyiE2znGKtSnoSVLJjTZT8,hnQZoKu-wb91UWYtg-_2370eQUp8HaBmBHCpV-8qN9Xcx_rKtB9969K3Ag,Nubobo,868
a4sWzHrjp2CsErngLprJDw42EIm48vItfonicPmJ1NZxsqPu3cF6brHxZ0_8nnmRmhkSSsNvd4f33A,nUqff5WoRdvwfE2Sp0Ldqo7ZMpwGpPfEXOJ6k595CwwhfA,ee7KQLu21zETS3V2SKjdIArdp0hBF0utzfZP6CxJJs-_xLE,defying fate,868
Zfi6PLjIXtndXkWaKgP5qYaADivXOdUr5m_Tj12M9AQqOWdw9O4a-zbwBAHB4GVPU7PCM5eKzgI10Q,eIXmc89AZfMjc2xHKqBERFqwamCidExYw5GhvoRizZFg7Q,cxBy4SioXxquGv8OHKCM3UiUznaaENOs1uUIKPkBzsMxHK4,la Quinqui,868
Tt1lbg-R8umgS-QvhS0jeNtJtepuDzLf60ThvntwEb64xPe6HOwAtGMJz85bE-RFciJ0ymDtbQV7ig,aa3zVPFR_oD2Ch5dfjQ_DGExBVUp7dqR2ugYbv27l1QQUQ,MgjC3tHYbmmhV--tQfUIUUs_92e1TmNJromaEEAsqGizptE,Hanterα,867
e4dItt4lL7m50_RNL91XA5h5T5YmOnWzsryFQdhZk9H0myw5HF7036mI4WQMVlCCibbvHEmTD0QVoQ,tKz7QuPf48N1HSexb3v65faHk7r4WdB8foikUp3dxDz3vO1pwYgaiejM,KTp4Tx7hBO405LP0Le3eCce5NVE2CU7DrBsksCdtadf6A5WV,Giraffatitan,865
